道路,方向,日期,時間,當量總和,雨量,星期
民權,往東,2016-10-01,13:00:00,1858.5,0.0,Sat
民權,往東,2016-10-01,14:00:00,2177.5,0.0,Sat
民權,往東,2016-10-01,15:00:00,2171.5,0.0,Sat
民權,往東,2016-10-01,16:00:00,1948.32763672,0.0,Sat
民權,往東,2016-10-01,17:00:00,2064.0,0.0,Sat
民權,往東,2016-10-01,18:00:00,2233.41525269,0.0,Sat
民權,往東,2016-10-01,19:00:00,2160.5,0.0,Sat
民權,往東,2016-10-01,20:00:00,1578.3684082,0.0,Sat
民權,往東,2016-10-01,21:00:00,2186.5,0.0,Sat
民權,往東,2016-10-01,22:00:00,1664.5,0.0,Sat
民權,往東,2016-10-01,23:00:00,1374.0,0.0,Sat
民權,往東,2016-10-02,00:00:00,711.0,0.0,Sun
民權,往東,2016-10-02,07:00:00,728.635592461,0.0,Sun
民權,往東,2016-10-02,08:00:00,658.0,0.0,Sun
民權,往東,2016-10-02,09:00:00,1857.5,0.0,Sun
民權,往東,2016-10-02,10:00:00,2021.15254211,0.0,Sun
民權,往東,2016-10-02,11:00:00,1531.5,0.0,Sun
民權,往東,2016-10-02,12:00:00,1846.0,0.0,Sun
民權,往東,2016-10-02,13:00:00,1633.0,0.0,Sun
民權,往東,2016-10-02,14:00:00,1604.5,0.0,Sun
民權,往東,2016-10-02,15:00:00,1720.0,0.0,Sun
民權,往東,2016-10-02,16:00:00,1687.81030273,0.0,Sun
民權,往東,2016-10-02,17:00:00,2061.5,0.0,Sun
民權,往東,2016-10-02,18:00:00,2222.5,0.0,Sun
民權,往東,2016-10-02,19:00:00,1832.5,0.0,Sun
民權,往東,2016-10-02,20:00:00,1459.84741211,0.0,Sun
民權,往東,2016-10-02,21:00:00,1515.0,0.0,Sun
民權,往東,2016-10-02,22:00:00,1294.0,0.0,Sun
民權,往東,2016-10-02,23:00:00,980.0,0.0,Sun
民權,往東,2016-10-03,02:00:00,189.0,0.0,Mon
民權,往東,2016-10-03,05:00:00,113.5,0.0,Mon
民權,往東,2016-10-03,06:00:00,525.5,0.0,Mon
民權,往東,2016-10-03,07:00:00,1086.5,0.0,Mon
民權,往東,2016-10-03,08:00:00,1425.00845337,0.0,Mon
民權,往東,2016-10-03,09:00:00,2552.01696777,0.0,Mon
民權,往東,2016-10-03,10:00:00,2261.85848999,0.0,Mon
民權,往東,2016-10-03,11:00:00,2142.5,0.0,Mon
民權,往東,2016-10-03,12:00:00,2080.5,0.0,Mon
民權,往東,2016-10-03,13:00:00,1898.5,0.0,Mon
民權,往東,2016-10-03,14:00:00,1832.63159943,0.0,Mon
民權,往東,2016-10-03,15:00:00,2196.61618805,0.0,Mon
民權,往東,2016-10-03,16:00:00,2013.86206055,0.0,Mon
民權,往東,2016-10-03,17:00:00,2137.5,0.0,Mon
民權,往東,2016-10-03,18:00:00,2432.0,0.0,Mon
民權,往東,2016-10-03,19:00:00,2574.0,0.0,Mon
民權,往東,2016-10-03,20:00:00,1988.93212891,0.0,Mon
民權,往東,2016-10-03,21:00:00,1573.5,0.0,Mon
民權,往東,2016-10-03,22:00:00,1378.75252962,0.0,Mon
民權,往東,2016-10-03,23:00:00,986.0,0.0,Mon
民權,往東,2016-10-04,00:00:00,605.5,0.0,Tue
民權,往東,2016-10-04,03:00:00,159.5,0.0,Tue
民權,往東,2016-10-04,06:00:00,269.0,0.0,Tue
民權,往東,2016-10-04,07:00:00,831.0,0.0,Tue
民權,往東,2016-10-04,08:00:00,1379.0,0.0,Tue
民權,往東,2016-10-04,09:00:00,2275.0,0.0,Tue
民權,往東,2016-10-04,10:00:00,2280.73728752,0.0,Tue
